# soft core potential 

soft_core_lj 
N 10006  R  0.0001  2.0
 5457    1.090200000    0.036566088    2.507305476
 5458    1.090400000    0.036066666    2.486928737
 5459    1.090600000    0.035571312    2.466622736
 5460    1.090800000    0.035080012    2.446387250
 5461    1.091000000    0.034592752    2.426222059
 5462    1.091200000    0.034109519    2.406126942
 5463    1.091400000    0.033630297    2.386101682
 5464    1.091600000    0.033155073    2.366146058
 5465    1.091800000    0.032683834    2.346259854
 5466    1.092000000    0.032216565    2.326442850
 5467    1.092200000    0.031753252    2.306694832
 5468    1.092400000    0.031293882    2.287015583
 5469    1.092600000    0.030838441    2.267404888
 5470    1.092800000    0.030386916    2.247862532
 5471    1.093000000    0.029939292    2.228388302
 5472    1.093200000    0.029495556    2.208981983
 5473    1.093400000    0.029055695    2.189643364
 5474    1.093600000    0.028619694    2.170372233
 5475    1.093800000    0.028187541    2.151168378
 5476    1.094000000    0.027759222    2.132031588
 5477    1.094200000    0.027334724    2.112961655
 5478    1.094400000    0.026914033    2.093958368
 5479    1.094600000    0.026497136    2.075021518
 5480    1.094800000    0.026084020    2.056150899
 5481    1.095000000    0.025674672    2.037346303
 5482    1.095200000    0.025269077    2.018607522
 5483    1.095400000    0.024867224    1.999934351
 5484    1.095600000    0.024469099    1.981326585
 5485    1.095800000    0.024074689    1.962784019
 5486    1.096000000    0.023683981    1.944306448
 5487    1.096200000    0.023296962    1.925893670
 5488    1.096400000    0.022913619    1.907545481
 5489    1.096600000    0.022533940    1.889261679
 5490    1.096800000    0.022157910    1.871042062
 5491    1.097000000    0.021785519    1.852886431
 5492    1.097200000    0.021416752    1.834794584
 5493    1.097400000    0.021051597    1.816766321
 5494    1.097600000    0.020690041    1.798801445
 5495    1.097800000    0.020332072    1.780899755
 5496    1.098000000    0.019977677    1.763061055
 5497    1.098200000    0.019626843    1.745285147
 5498    1.098400000    0.019279559    1.727571835
 5499    1.098600000    0.018935810    1.709920922
 5500    1.098800000    0.018595586    1.692332214
 5501    1.099000000    0.018258873    1.674805515
 5502    1.099200000    0.017925660    1.657340631
 5503    1.099400000    0.017595933    1.639937370
 5504    1.099600000    0.017269681    1.622595537
 5505    1.099800000    0.016946891    1.605314941
 5506    1.100000000    0.016627551    1.588095390
 5507    1.100200000    0.016311648    1.570936692
 5508    1.100400000    0.015999172    1.553838658
 5509    1.100600000    0.015690109    1.536801097
 5510    1.100800000    0.015384447    1.519823820
 5511    1.101000000    0.015082175    1.502906638
 5512    1.101200000    0.014783281    1.486049362
 5513    1.101400000    0.014487752    1.469251807
 5514    1.101600000    0.014195576    1.452513783
 5515    1.101800000    0.013906742    1.435835106
 5516    1.102000000    0.013621238    1.419215588
 5517    1.102200000    0.013339052    1.402655046
 5518    1.102400000    0.013060172    1.386153293
 5519    1.102600000    0.012784587    1.369710147
 5520    1.102800000    0.012512284    1.353325423
 5521    1.103000000    0.012243253    1.336998938
 5522    1.103200000    0.011977481    1.320730511
 5523    1.103400000    0.011714957    1.304519959
 5524    1.103600000    0.011455669    1.288367101
 5525    1.103800000    0.011199606    1.272271757
 5526    1.104000000    0.010946756    1.256233745
 5527    1.104200000    0.010697109    1.240252888
 5528    1.104400000    0.010450651    1.224329005
 5529    1.104600000    0.010207373    1.208461918
 5530    1.104800000    0.009967263    1.192651449
 5531    1.105000000    0.009730309    1.176897421
 5532    1.105200000    0.009496500    1.161199658
 5533    1.105400000    0.009265825    1.145557982
 5534    1.105600000    0.009038273    1.129972219
 5535    1.105800000    0.008813833    1.114442192
 5536    1.106000000    0.008592493    1.098967728
 5537    1.106200000    0.008374242    1.083548652
 5538    1.106400000    0.008159070    1.068184791
 5539    1.106600000    0.007946964    1.052875972
 5540    1.106800000    0.007737916    1.037622022
 5541    1.107000000    0.007531912    1.022422770
 5542    1.107200000    0.007328943    1.007278044
 5543    1.107400000    0.007128997    0.992187673
 5544    1.107600000    0.006932064    0.977151487
 5545    1.107800000    0.006738133    0.962169316
 5546    1.108000000    0.006547193    0.947240991
 5547    1.108200000    0.006359233    0.932366343
 5548    1.108400000    0.006174243    0.917545204
 5549    1.108600000    0.005992211    0.902777407
 5550    1.108800000    0.005813128    0.888062783
 5551    1.109000000    0.005636983    0.873401167
 5552    1.109200000    0.005463764    0.858792393
 5553    1.109400000    0.005293462    0.844236294
 5554    1.109600000    0.005126066    0.829732706
 5555    1.109800000    0.004961566    0.815281463
 5556    1.110000000    0.004799950    0.800882403
 5557    1.110200000    0.004641209    0.786535361
 5558    1.110400000    0.004485332    0.772240175
 5559    1.110600000    0.004332310    0.757996681
 5560    1.110800000    0.004182130    0.743804718
 5561    1.111000000    0.004034784    0.729664124
 5562    1.111200000    0.003890261    0.715574739
 5563    1.111400000    0.003748551    0.701536401
 5564    1.111600000    0.003609643    0.687548950
 5565    1.111800000    0.003473528    0.673612228
 5566    1.112000000    0.003340195    0.659726074
 5567    1.112200000    0.003209634    0.645890331
 5568    1.112400000    0.003081836    0.632104841
 5569    1.112600000    0.002956789    0.618369445
 5570    1.112800000    0.002834485    0.604683987
 5571    1.113000000    0.002714912    0.591048310
 5572    1.113200000    0.002598062    0.577462257
 5573    1.113400000    0.002483924    0.563925675
 5574    1.113600000    0.002372488    0.550438406
 5575    1.113800000    0.002263745    0.537000297
 5576    1.114000000    0.002157685    0.523611193
 5577    1.114200000    0.002054298    0.510270941
 5578    1.114400000    0.001953573    0.496979387
 5579    1.114600000    0.001855503    0.483736379
 5580    1.114800000    0.001760076    0.470541764
 5581    1.115000000    0.001667283    0.457395390
 5582    1.115200000    0.001577114    0.444297107
 5583    1.115400000    0.001489561    0.431246763
 5584    1.115600000    0.001404612    0.418244208
 5585    1.115800000    0.001322260    0.405289291
 5586    1.116000000    0.001242493    0.392381865
 5587    1.116200000    0.001165304    0.379521778
 5588    1.116400000    0.001090682    0.366708884
 5589    1.116600000    0.001018617    0.353943033
 5590    1.116800000    0.000949101    0.341224078
 5591    1.117000000    0.000882124    0.328551872
 5592    1.117200000    0.000817677    0.315926269
 5593    1.117400000    0.000755751    0.303347121
 5594    1.117600000    0.000696335    0.290814284
 5595    1.117800000    0.000639422    0.278327611
 5596    1.118000000    0.000585001    0.265886958
 5597    1.118200000    0.000533064    0.253492181
 5598    1.118400000    0.000483601    0.241143135
 5599    1.118600000    0.000436604    0.228839676
 5600    1.118800000    0.000392062    0.216581663
 5601    1.119000000    0.000349968    0.204368951
 5602    1.119200000    0.000310312    0.192201399
 5603    1.119400000    0.000273085    0.180078865
 5604    1.119600000    0.000238277    0.168001207
 5605    1.119800000    0.000205881    0.155968285
 5606    1.120000000    0.000175887    0.143979958
 5607    1.120200000    0.000148286    0.132036086
 5608    1.120400000    0.000123070    0.120136530
 5609    1.120600000    0.000100229    0.108281149
 5610    1.120800000    0.000079754    0.096469806
 5611    1.121000000    0.000061638    0.084702362
 5612    1.121200000    0.000045870    0.072978680
 5613    1.121400000    0.000032443    0.061298621
 5614    1.121600000    0.000021348    0.049662048
 5615    1.121800000    0.000012576    0.038068826
 5616    1.122000000    0.000006118    0.026518817
 5617    1.122200000    0.000001965    0.015011887
 5618    1.122400000    0.000000110    0.003547899
 5619    1.122600000    0.000000543   -0.007873282
 5620    1.122800000    0.000003257   -0.019251789
 5621    1.123000000    0.000008241   -0.030587757
 5622    1.123200000    0.000015489   -0.041881321
 5623    1.123400000    0.000024991   -0.053132612
 5624    1.123600000    0.000036739   -0.064341764
 5625    1.123800000    0.000050725   -0.075508909
 5626    1.124000000    0.000066940   -0.086634180
 5627    1.124200000    0.000085376   -0.097717708
 5628    1.124400000    0.000106024   -0.108759625
 5629    1.124600000    0.000128877   -0.119760060
 5630    1.124800000    0.000153925   -0.130719146
 5631    1.125000000    0.000181162   -0.141637011
 5632    1.125200000    0.000210577   -0.152513785
 5633    1.125400000    0.000242164   -0.163349598
 5634    1.125600000    0.000275915   -0.174144579
 5635    1.125800000    0.000311820   -0.184898855
 5636    1.126000000    0.000349871   -0.195612556
 5637    1.126200000    0.000390062   -0.206285808
 5638    1.126400000    0.000432383   -0.216918739
 5639    1.126600000    0.000476827   -0.227511475
 5640    1.126800000    0.000523385   -0.238064144
 5641    1.127000000    0.000572050   -0.248576871
 5642    1.127200000    0.000622813   -0.259049782
 5643    1.127400000    0.000675667   -0.269483002
 5644    1.127600000    0.000730604   -0.279876657
 5645    1.127800000    0.000787615   -0.290230870
 5646    1.128000000    0.000846693   -0.300545766
 5647    1.128200000    0.000907831   -0.310821469
 5648    1.128400000    0.000971019   -0.321058102
 5649    1.128600000    0.001036251   -0.331255788
 5650    1.128800000    0.001103519   -0.341414650
 5651    1.129000000    0.001172815   -0.351534810
 5652    1.129200000    0.001244130   -0.361616390
 5653    1.129400000    0.001317459   -0.371659511
 5654    1.129600000    0.001392792   -0.381664294
 5655    1.129800000    0.001470122   -0.391630861
 5656    1.130000000    0.001549441   -0.401559331
 5657    1.130200000    0.001630743   -0.411449825
 5658    1.130400000    0.001714019   -0.421302462
 5659    1.130600000    0.001799261   -0.431117362
 5660    1.130800000    0.001886463   -0.440894643
 5661    1.131000000    0.001975617   -0.450634425
 5662    1.131200000    0.002066715   -0.460336824
 5663    1.131400000    0.002159749   -0.470001960
 5664    1.131600000    0.002254713   -0.479629948
 5665    1.131800000    0.002351599   -0.489220908
 5666    1.132000000    0.002450399   -0.498774954
 5667    1.132200000    0.002551106   -0.508292205
 5668    1.132400000    0.002653713   -0.517772774
 5669    1.132600000    0.002758213   -0.527216780
 5670    1.132800000    0.002864597   -0.536624335
 5671    1.133000000    0.002972860   -0.545995556
 5672    1.133200000    0.003082993   -0.555330558
 5673    1.133400000    0.003194990   -0.564629453
 5674    1.133600000    0.003308843   -0.573892357
 5675    1.133800000    0.003424544   -0.583119383
 5676    1.134000000    0.003542088   -0.592310643
 5677    1.134200000    0.003661466   -0.601466252
 5678    1.134400000    0.003782672   -0.610586320
 5679    1.134600000    0.003905699   -0.619670961
 5680    1.134800000    0.004030538   -0.628720286
 5681    1.135000000    0.004157184   -0.637734407
 5682    1.135200000    0.004285630   -0.646713435
 5683    1.135400000    0.004415867   -0.655657480
 5684    1.135600000    0.004547890   -0.664566653
 5685    1.135800000    0.004681692   -0.673441065
 5686    1.136000000    0.004817264   -0.682280824
 5687    1.136200000    0.004954602   -0.691086040
 5688    1.136400000    0.005093697   -0.699856822
 5689    1.136600000    0.005234542   -0.708593280
 5690    1.136800000    0.005377132   -0.717295521
 5691    1.137000000    0.005521458   -0.725963654
 5692    1.137200000    0.005667515   -0.734597786
 5693    1.137400000    0.005815295   -0.743198024
 5694    1.137600000    0.005964792   -0.751764477
 5695    1.137800000    0.006115998   -0.760297250
 5696    1.138000000    0.006268908   -0.768796450
 5697    1.138200000    0.006423515   -0.777262182
 5698    1.138400000    0.006579811   -0.785694554
 5699    1.138600000    0.006737790   -0.794093670
 5700    1.138800000    0.006897446   -0.802459636
 5701    1.139000000    0.007058772   -0.810792555
 5702    1.139200000    0.007221761   -0.819092534
 5703    1.139400000    0.007386407   -0.827359675
 5704    1.139600000    0.007552703   -0.835594083
 5705    1.139800000    0.007720642   -0.843795861
 5706    1.140000000    0.007890219   -0.851965112
 5707    1.140200000    0.008061426   -0.860101940
 5708    1.140400000    0.008234258   -0.868206446
 5709    1.140600000    0.008408707   -0.876278734
 5710    1.140800000    0.008584767   -0.884318905
 5711    1.141000000    0.008762432   -0.892327060
 5712    1.141200000    0.008941696   -0.900303302
 5713    1.141400000    0.009122551   -0.908247730
 5714    1.141600000    0.009304993   -0.916160446
 5715    1.141800000    0.009489013   -0.924041550
 5716    1.142000000    0.009674607   -0.931891143
 5717    1.142200000    0.009861768   -0.939709323
 5718    1.142400000    0.010050489   -0.947496191
 5719    1.142600000    0.010240764   -0.955251845
 5720    1.142800000    0.010432587   -0.962976384
 5721    1.143000000    0.010625953   -0.970669908
 5722    1.143200000    0.010820853   -0.978332514
 5723    1.143400000    0.011017284   -0.985964300
 5724    1.143600000    0.011215237   -0.993565364
 5725    1.143800000    0.011414708   -1.001135803
 5726    1.144000000    0.011615689   -1.008675714
 5727    1.144200000    0.011818176   -1.016185194
 5728    1.144400000    0.012022161   -1.023664339
 5729    1.144600000    0.012227640   -1.031113247
 5730    1.144800000    0.012434605   -1.038532011
 5731    1.145000000    0.012643050   -1.045920729
 5732    1.145200000    0.012852971   -1.053279495
 5733    1.145400000    0.013064360   -1.060608404
 5734    1.145600000    0.013277212   -1.067907551
 5735    1.145800000    0.013491521   -1.075177031
 5736    1.146000000    0.013707281   -1.082416937
 5737    1.146200000    0.013924486   -1.089627363
 5738    1.146400000    0.014143130   -1.096808403
 5739    1.146600000    0.014363208   -1.103960151
 5740    1.146800000    0.014584712   -1.111082698
 5741    1.147000000    0.014807639   -1.118176138
 5742    1.147200000    0.015031981   -1.125240564
 5743    1.147400000    0.015257733   -1.132276066
 5744    1.147600000    0.015484889   -1.139282738
 5745    1.147800000    0.015713444   -1.146260671
 5746    1.148000000    0.015943392   -1.153209955
 5747    1.148200000    0.016174726   -1.160130682
 5748    1.148400000    0.016407442   -1.167022943
 5749    1.148600000    0.016641533   -1.173886828
 5750    1.148800000    0.016876995   -1.180722428
 5751    1.149000000    0.017113821   -1.187529831
 5752    1.149200000    0.017352005   -1.194309129
 5753    1.149400000    0.017591542   -1.201060409
 5754    1.149600000    0.017832427   -1.207783761
 5755    1.149800000    0.018074654   -1.214479275
 5756    1.150000000    0.018318217   -1.221147037
 5757    1.150200000    0.018563111   -1.227787138
 5758    1.150400000    0.018809330   -1.234399664
 5759    1.150600000    0.019056869   -1.240984703
 5760    1.150800000    0.019305722   -1.247542344
 5761    1.151000000    0.019555884   -1.254072672
 5762    1.151200000    0.019807349   -1.260575775
 5763    1.151400000    0.020060113   -1.267051739
 5764    1.151600000    0.020314168   -1.273500652
 5765    1.151800000    0.020569511   -1.279922598
 5766    1.152000000    0.020826136   -1.286317664
 5767    1.152200000    0.021084036   -1.292685936
 5768    1.152400000    0.021343208   -1.299027498
 5769    1.152600000    0.021603646   -1.305342436
 5770    1.152800000    0.021865343   -1.311630835
 5771    1.153000000    0.022128296   -1.317892779
 5772    1.153200000    0.022392499   -1.324128352
 5773    1.153400000    0.022657946   -1.330337639
 5774    1.153600000    0.022924632   -1.336520722
 5775    1.153800000    0.023192552   -1.342677687
 5776    1.154000000    0.023461701   -1.348808615
 5777    1.154200000    0.023732074   -1.354913590
 5778    1.154400000    0.024003665   -1.360992695
 5779    1.154600000    0.024276469   -1.367046013
 5780    1.154800000    0.024550482   -1.373073624
 5781    1.155000000    0.024825697   -1.379075612
 5782    1.155200000    0.025102110   -1.385052058
 5783    1.155400000    0.025379716   -1.391003044
 5784    1.155600000    0.025658510   -1.396928651
 5785    1.155800000    0.025938486   -1.402828959
 5786    1.156000000    0.026219640   -1.408704050
 5787    1.156200000    0.026501966   -1.414554004
 5788    1.156400000    0.026785460   -1.420378901
 5789    1.156600000    0.027070116   -1.426178822
 5790    1.156800000    0.027355930   -1.431953846
 5791    1.157000000    0.027642896   -1.437704053
 5792    1.157200000    0.027931010   -1.443429521
 5793    1.157400000    0.028220266   -1.449130330
 5794    1.157600000    0.028510660   -1.454806559
 5795    1.157800000    0.028802187   -1.460458286
 5796    1.158000000    0.029094842   -1.466085590
 5797    1.158200000    0.029388620   -1.471688549
 5798    1.158400000    0.029683515   -1.477267240
 5799    1.158600000    0.029979525   -1.482821740
 5800    1.158800000    0.030276643   -1.488352129
 5801    1.159000000    0.030574864   -1.493858482
 5802    1.159200000    0.030874184   -1.499340876
 5803    1.159400000    0.031174599   -1.504799388
 5804    1.159600000    0.031476103   -1.510234095
 5805    1.159800000    0.031778691   -1.515645073
 5806    1.160000000    0.032082359   -1.521032397
 5807    1.160200000    0.032387102   -1.526396143
 5808    1.160400000    0.032692916   -1.531736387
 5809    1.160600000    0.032999795   -1.537053204
 5810    1.160800000    0.033307736   -1.542346670
 5811    1.161000000    0.033616732   -1.547616858
 5812    1.161200000    0.033926781   -1.552863843
 5813    1.161400000    0.034237876   -1.558087701
 5814    1.161600000    0.034550014   -1.563288504
 5815    1.161800000    0.034863190   -1.568466327
 5816    1.162000000    0.035177399   -1.573621244
 5817    1.162200000    0.035492637   -1.578753327
 5818    1.162400000    0.035808899   -1.583862651
 5819    1.162600000    0.036126181   -1.588949287
 5820    1.162800000    0.036444477   -1.594013310
 5821    1.163000000    0.036763785   -1.599054791
 5822    1.163200000    0.037084098   -1.604073802
 5823    1.163400000    0.037405413   -1.609070416
 5824    1.163600000    0.037727724   -1.614044706
 5825    1.163800000    0.038051029   -1.618996741
 5826    1.164000000    0.038375322   -1.623926594
 5827    1.164200000    0.038700598   -1.628834336
 5828    1.164400000    0.039026854   -1.633720039
 5829    1.164600000    0.039354085   -1.638583772
 5830    1.164800000    0.039682286   -1.643425606
 5831    1.165000000    0.040011453   -1.648245612
 5832    1.165200000    0.040341583   -1.653043860
 5833    1.165400000    0.040672670   -1.657820420
 5834    1.165600000    0.041004710   -1.662575362
 5835    1.165800000    0.041337698   -1.667308754
 5836    1.166000000    0.041671632   -1.672020667
 5837    1.166200000    0.042006505   -1.676711169
 5838    1.166400000    0.042342315   -1.681380330
 5839    1.166600000    0.042679056   -1.686028217
 5840    1.166800000    0.043016725   -1.690654900
 5841    1.167000000    0.043355316   -1.695260447
 5842    1.167200000    0.043694827   -1.699844925
 5843    1.167400000    0.044035253   -1.704408403
 5844    1.167600000    0.044376589   -1.708950948
 5845    1.167800000    0.044718832   -1.713472627
 5846    1.168000000    0.045061977   -1.717973509
 5847    1.168200000    0.045406020   -1.722453659
 5848    1.168400000    0.045750957   -1.726913144
 5849    1.168600000    0.046096784   -1.731352032
 5850    1.168800000    0.046443496   -1.735770388
 5851    1.169000000    0.046791091   -1.740168279
 5852    1.169200000    0.047139562   -1.744545770
 5853    1.169400000    0.047488908   -1.748902929
 5854    1.169600000    0.047839122   -1.753239819
 5855    1.169800000    0.048190202   -1.757556506
 5856    1.170000000    0.048542143   -1.761853057
 5857    1.170200000    0.048894942   -1.766129535
 5858    1.170400000    0.049248594   -1.770386005
 5859    1.170600000    0.049603095   -1.774622533
 5860    1.170800000    0.049958442   -1.778839182
 5861    1.171000000    0.050314629   -1.783036016
 5862    1.171200000    0.050671655   -1.787213100
 5863    1.171400000    0.051029513   -1.791370498
 5864    1.171600000    0.051388202   -1.795508272
 5865    1.171800000    0.051747715   -1.799626487
 5866    1.172000000    0.052108051   -1.803725206
 5867    1.172200000    0.052469204   -1.807804492
 5868    1.172400000    0.052831171   -1.811864407
 5869    1.172600000    0.053193949   -1.815905014
 5870    1.172800000    0.053557532   -1.819926376
 5871    1.173000000    0.053921918   -1.823928555
 5872    1.173200000    0.054287102   -1.827911613
 5873    1.173400000    0.054653081   -1.831875612
 5874    1.173600000    0.055019851   -1.835820613
 5875    1.173800000    0.055387408   -1.839746679
 5876    1.174000000    0.055755749   -1.843653870
 5877    1.174200000    0.056124869   -1.847542247
 5878    1.174400000    0.056494764   -1.851411873
 5879    1.174600000    0.056865432   -1.855262806
 5880    1.174800000    0.057236868   -1.859095108
 5881    1.175000000    0.057609069   -1.862908840
 5882    1.175200000    0.057982031   -1.866704061
 5883    1.175400000    0.058355749   -1.870480832
 5884    1.175600000    0.058730222   -1.874239212
 5885    1.175800000    0.059105444   -1.877979261
 5886    1.176000000    0.059481412   -1.881701039
 5887    1.176200000    0.059858123   -1.885404604
 5888    1.176400000    0.060235573   -1.889090017
 5889    1.176600000    0.060613758   -1.892757335
 5890    1.176800000    0.060992674   -1.896406618
 5891    1.177000000    0.061372319   -1.900037924
 5892    1.177200000    0.061752688   -1.903651312
 5893    1.177400000    0.062133779   -1.907246840
 5894    1.177600000    0.062515586   -1.910824566
 5895    1.177800000    0.062898107   -1.914384547
 5896    1.178000000    0.063281339   -1.917926842
 5897    1.178200000    0.063665277   -1.921451508
 5898    1.178400000    0.064049918   -1.924958602
 5899    1.178600000    0.064435259   -1.928448182
 5900    1.178800000    0.064821296   -1.931920305
 5901    1.179000000    0.065208026   -1.935375026
 5902    1.179200000    0.065595445   -1.938812404
 5903    1.179400000    0.065983550   -1.942232494
 5904    1.179600000    0.066372337   -1.945635353
 5905    1.179800000    0.066761803   -1.949021037
 5906    1.180000000    0.067151944   -1.952389602
 5907    1.180200000    0.067542758   -1.955741103
 5908    1.180400000    0.067934239   -1.959075596
 5909    1.180600000    0.068326387   -1.962393138
 5910    1.180800000    0.068719196   -1.965693782
 5911    1.181000000    0.069112663   -1.968977585
 5912    1.181200000    0.069506786   -1.972244600
 5913    1.181400000    0.069901560   -1.975494884
 5914    1.181600000    0.070296982   -1.978728490
 5915    1.181800000    0.070693050   -1.981945473
 5916    1.182000000    0.071089759   -1.985145887
 5917    1.182200000    0.071487107   -1.988329786
 5918    1.182400000    0.071885090   -1.991497225
 5919    1.182600000    0.072283705   -1.994648256
 5920    1.182800000    0.072682948   -1.997782935
 5921    1.183000000    0.073082817   -2.000901313
 5922    1.183200000    0.073483308   -2.004003445
 5923    1.183400000    0.073884417   -2.007089384
 5924    1.183600000    0.074286143   -2.010159182
 5925    1.183800000    0.074688480   -2.013212893
 5926    1.184000000    0.075091427   -2.016250568
 5927    1.184200000    0.075494979   -2.019272261
 5928    1.184400000    0.075899135   -2.022278024
 5929    1.184600000    0.076303889   -2.025267909
 5930    1.184800000    0.076709241   -2.028241968
 5931    1.185000000    0.077115185   -2.031200253
 5932    1.185200000    0.077521720   -2.034142816
 5933    1.185400000    0.077928841   -2.037069707
 5934    1.185600000    0.078336547   -2.039980979
 5935    1.185800000    0.078744833   -2.042876683
 5936    1.186000000    0.079153696   -2.045756870
 5937    1.186200000    0.079563134   -2.048621590
 5938    1.186400000    0.079973144   -2.051470895
 5939    1.186600000    0.080383722   -2.054304835
 5940    1.186800000    0.080794865   -2.057123461
 5941    1.187000000    0.081206570   -2.059926822
 5942    1.187200000    0.081618834   -2.062714969
 5943    1.187400000    0.082031655   -2.065487953
 5944    1.187600000    0.082445029   -2.068245822
 5945    1.187800000    0.082858952   -2.070988627
 5946    1.188000000    0.083273423   -2.073716416
 5947    1.188200000    0.083688438   -2.076429240
 5948    1.188400000    0.084103994   -2.079127148
 5949    1.188600000    0.084520088   -2.081810189
 5950    1.188800000    0.084936717   -2.084478411
 5951    1.189000000    0.085353878   -2.087131864
 5952    1.189200000    0.085771569   -2.089770596
 5953    1.189400000    0.086189785   -2.092394656
 5954    1.189600000    0.086608525   -2.095004091
 5955    1.189800000    0.087027786   -2.097598951
 5956    1.190000000    0.087447564   -2.100179283
 5957    1.190200000    0.087867857   -2.102745135
 5958    1.190400000    0.088288661   -2.105296555
 5959    1.190600000    0.088709974   -2.107833591
 5960    1.190800000    0.089131794   -2.110356289
 5961    1.191000000    0.089554116   -2.112864698
 5962    1.191200000    0.089976939   -2.115358864
 5963    1.191400000    0.090400259   -2.117838835
 5964    1.191600000    0.090824073   -2.120304657
 5965    1.191800000    0.091248380   -2.122756377
 5966    1.192000000    0.091673175   -2.125194043
 5967    1.192200000    0.092098456   -2.127617699
 5968    1.192400000    0.092524221   -2.130027393
 5969    1.192600000    0.092950466   -2.132423171
 5970    1.192800000    0.093377189   -2.134805078
 5971    1.193000000    0.093804387   -2.137173161
 5972    1.193200000    0.094232058   -2.139527466
 5973    1.193400000    0.094660197   -2.141868038
 5974    1.193600000    0.095088804   -2.144194922
 5975    1.193800000    0.095517874   -2.146508164
 5976    1.194000000    0.095947406   -2.148807809
 5977    1.194200000    0.096377397   -2.151093903
 5978    1.194400000    0.096807843   -2.153366490
 5979    1.194600000    0.097238742   -2.155625614
 5980    1.194800000    0.097670092   -2.157871322
 5981    1.195000000    0.098101890   -2.160103656
 5982    1.195200000    0.098534133   -2.162322662
 5983    1.195400000    0.098966818   -2.164528384
 5984    1.195600000    0.099399943   -2.166720865
 5985    1.195800000    0.099833506   -2.168900151
 5986    1.196000000    0.100267503   -2.171066284
 5987    1.196200000    0.100701931   -2.173219309
 5988    1.196400000    0.101136789   -2.175359268
 5989    1.196600000    0.101572074   -2.177486207
 5990    1.196800000    0.102007783   -2.179600167
 5991    1.197000000    0.102443913   -2.181701192
 5992    1.197200000    0.102880463   -2.183789325
 5993    1.197400000    0.103317428   -2.185864609
 5994    1.197600000    0.103754808   -2.187927087
 5995    1.197800000    0.104192598   -2.189976802
 5996    1.198000000    0.104630797   -2.192013795
 5997    1.198200000    0.105069403   -2.194038110
 5998    1.198400000    0.105508412   -2.196049789
 5999    1.198600000    0.105947822   -2.198048873
 6000    1.198800000    0.106387631   -2.200035406
 6001    1.199000000    0.106827835   -2.202009428
 6002    1.199200000    0.107268434   -2.203970981
 6003    1.199400000    0.107709423   -2.205920108
 6004    1.199600000    0.108150801   -2.207856850
 6005    1.199800000    0.108592565   -2.209781247
 6006    1.200000000    0.109034712   -2.211693342
 6007    1.200200000    0.109477241   -2.213593176
 6008    1.200400000    0.109920149   -2.215480788
 6009    1.200600000    0.110363433   -2.217356222
 6010    1.200800000    0.110807091   -2.219219516
 6011    1.201000000    0.111251120   -2.221070712
 6012    1.201200000    0.111695518   -2.222909851
 6013    1.201400000    0.112140283   -2.224736972
 6014    1.201600000    0.112585412   -2.226552116
 6015    1.201800000    0.113030903   -2.228355323
 6016    1.202000000    0.113476753   -2.230146633
 6017    1.202200000    0.113922961   -2.231926086
 6018    1.202400000    0.114369523   -2.233693722
 6019    1.202600000    0.114816438   -2.235449580
 6020    1.202800000    0.115263702   -2.237193701
 6021    1.203000000    0.115711314   -2.238926122
 6022    1.203200000    0.116159272   -2.240646885
 6023    1.203400000    0.116607572   -2.242356027
 6024    1.203600000    0.117056213   -2.244053589
 6025    1.203800000    0.117505193   -2.245739608
 6026    1.204000000    0.117954508   -2.247414124
 6027    1.204200000    0.118404158   -2.249077175
 6028    1.204400000    0.118854139   -2.250728800
 6029    1.204600000    0.119304449   -2.252369038
 6030    1.204800000    0.119755085   -2.253997926
 6031    1.205000000    0.120206047   -2.255615504
 6032    1.205200000    0.120657331   -2.257221808
 6033    1.205400000    0.121108935   -2.258816878
 6034    1.205600000    0.121560857   -2.260400751
 6035    1.205800000    0.122013094   -2.261973465
 6036    1.206000000    0.122465646   -2.263535057
 6037    1.206200000    0.122918508   -2.265085565
 6038    1.206400000    0.123371679   -2.266625026
 6039    1.206600000    0.123825157   -2.268153479
 6040    1.206800000    0.124278940   -2.269670959
 6041    1.207000000    0.124733025   -2.271177504
 6042    1.207200000    0.125187410   -2.272673152
 6043    1.207400000    0.125642093   -2.274157938
 6044    1.207600000    0.126097072   -2.275631900
 6045    1.207800000    0.126552345   -2.277095074
 6046    1.208000000    0.127007910   -2.278547497
 6047    1.208200000    0.127463764   -2.279989205
 6048    1.208400000    0.127919905   -2.281420234
 6049    1.208600000    0.128376331   -2.282840621
 6050    1.208800000    0.128833040   -2.284250402
 6051    1.209000000    0.129290030   -2.285649613
 6052    1.209200000    0.129747299   -2.287038290
 6053    1.209400000    0.130204845   -2.288416467
 6054    1.209600000    0.130662665   -2.289784182
 6055    1.209800000    0.131120758   -2.291141469
 6056    1.210000000    0.131579121   -2.292488365
 6057    1.210200000    0.132037753   -2.293824903
 6058    1.210400000    0.132496650   -2.295151120
 6059    1.210600000    0.132955812   -2.296467051
 6060    1.210800000    0.133415237   -2.297772730
 6061    1.211000000    0.133874921   -2.299068193
 6062    1.211200000    0.134334863   -2.300353474
 6063    1.211400000    0.134795062   -2.301628609
 6064    1.211600000    0.135255514   -2.302893630
 6065    1.211800000    0.135716218   -2.304148574
 6066    1.212000000    0.136177173   -2.305393474
 6067    1.212200000    0.136638375   -2.306628365
 6068    1.212400000    0.137099823   -2.307853280
 6069    1.212600000    0.137561516   -2.309068255
 6070    1.212800000    0.138023450   -2.310273322
